DATE,PRODUCT,QTY_ORDER,SALES,AVG_SALES,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE,TOTAL_ITEMS,AVG_ITEMS
2015-07-24,P1,20,29980.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,20,1.00
2015-07-24,P2,68,47923.18,715.27,689.90,729.00,39.10,5.67,704.53,68,1.01
2015-07-24,P3,6,6894.00,1149.00,1149.00,1149.00,0.00,0.00,1149.00,6,1.00
2015-07-24,P4,10,5463.55,607.06,540.55,559.90,19.35,3.58,547.00,10,1.11
2015-07-24,P5,17,15116.90,944.81,839.00,978.90,139.90,16.67,886.37,17,1.06
2015-07-24,P6,7,11971.49,1710.21,1697.34,1787.41,90.07,5.31,1710.21,7,1.00
2015-07-24,P7,719,535413.86,775.96,374.50,749.00,374.50,100.00,744.85,719,1.04
2015-07-24,P8,48,21231.52,442.32,400.99,472.13,71.14,17.74,442.32,48,1.00
2015-07-24,P9,22,9679.16,460.91,439.00,442.00,3.00,0.68,439.96,22,1.05
2015-07-25,P1,7,10493.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,7,1.00
2015-07-25,P2,16,11500.74,718.80,663.39,729.00,65.61,9.89,718.80,16,1.00
2015-07-25,P3,9,10424.10,1158.23,1149.00,1232.10,83.10,7.23,1158.23,9,1.00
2015-07-25,P4,6,3308.85,551.48,486.50,689.90,203.40,41.81,551.48,6,1.00
2015-07-25,P5,12,11072.42,922.70,839.00,978.90,139.90,16.67,922.70,12,1.00
2015-07-25,P6,12,19482.78,1623.56,1608.67,1787.41,178.74,11.11,1623.56,12,1.00
2015-07-25,P7,551,409746.91,770.20,647.14,749.00,101.86,15.74,744.14,551,1.04
2015-07-25,P8,31,13539.71,436.76,394.64,445.55,50.91,12.90,436.76,31,1.00
2015-07-25,P9,24,10582.19,503.91,439.00,485.19,46.19,10.52,441.20,24,1.14
2015-07-26,P1,9,13482.17,1498.02,1490.17,1499.00,8.83,0.59,1498.02,9,1.00
2015-07-26,P2,10,7244.48,804.94,719.89,729.00,9.11,1.27,724.95,10,1.11
2015-07-26,P3,7,8043.00,1149.00,1149.00,1149.00,0.00,0.00,1149.00,7,1.00
2015-07-26,P4,8,4563.69,651.96,512.10,689.99,177.89,34.74,574.83,8,1.14
2015-07-26,P5,6,5488.50,914.75,839.00,929.90,90.90,10.83,914.75,6,1.00
2015-07-26,P6,21,33782.07,1608.67,1608.67,1608.67,0.00,0.00,1608.67,21,1.00
2015-07-26,P7,416,309499.97,779.60,674.10,749.00,74.90,11.11,744.24,416,1.05
2015-07-26,P8,32,13931.43,449.40,373.88,445.55,71.67,19.17,435.27,32,1.03
2015-07-26,P9,14,6145.99,439.00,438.99,439.00,0.01,0.00,439.00,14,1.00
2015-07-27,P1,15,22476.17,1498.41,1490.17,1499.00,8.83,0.59,1498.41,15,1.00
2015-07-27,P2,55,39997.52,769.18,719.89,799.00,79.11,10.99,727.13,55,1.06
2015-07-27,P3,9,10473.09,1163.68,1149.00,1232.10,83.10,7.23,1163.68,9,1.00
2015-07-27,P4,4,2159.60,539.90,539.90,539.90,0.00,0.00,539.90,4,1.00
2015-07-27,P5,18,15625.60,868.09,839.00,929.90,90.90,10.83,868.09,18,1.00
2015-07-27,P6,10,16386.58,1638.66,1463.89,1787.41,323.52,22.10,1638.66,10,1.00
2015-07-27,P7,894,658931.30,780.72,640.39,799.00,158.61,24.77,737.07,894,1.06
2015-07-27,P8,84,37149.44,476.27,394.65,469.00,74.35,18.84,442.52,84,1.08
2015-07-27,P9,45,19060.82,433.20,376.03,439.80,63.77,16.96,423.70,45,1.02
2015-07-28,P1,19,28481.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,19,1.00
2015-07-28,P2,39,28345.52,726.81,664.05,749.00,84.95,12.79,726.81,39,1.00
2015-07-28,P3,8,9192.00,1149.00,1149.00,1149.00,0.00,0.00,1149.00,8,1.00
2015-07-28,P4,5,2801.45,700.36,540.55,589.90,49.35,9.13,552.89,5,1.25
2015-07-28,P5,7,6591.70,941.67,913.00,1069.00,156.00,17.09,941.67,7,1.00
2015-07-28,P6,5,8821.01,1764.20,1697.31,1874.32,177.01,10.43,1764.20,5,1.00
2015-07-28,P7,1091,779101.78,756.41,606.69,749.00,142.31,23.46,714.32,1091,1.06
2015-07-28,P8,65,28467.04,490.81,401.00,469.00,68.00,16.96,439.58,65,1.12
2015-07-28,P9,26,11400.67,475.03,431.67,439.00,7.33,1.70,438.44,26,1.08
2015-07-29,P1,17,25483.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,17,1.00
2015-07-29,P2,252,164020.43,680.58,508.87,728.98,220.11,43.25,651.80,252,1.05
2015-07-29,P3,7,8043.00,1340.50,1149.00,1149.00,0.00,0.00,1149.00,7,1.17
2015-07-29,P4,17,9116.69,536.28,486.49,579.90,93.41,19.20,536.28,17,1.00
2015-07-29,P5,6,5533.99,922.33,839.00,1199.00,360.00,42.91,922.33,6,1.00
2015-07-29,P6,10,17806.28,1780.63,1629.31,1854.70,225.39,13.83,1780.63,10,1.00
2015-07-29,P7,506,369766.57,805.59,490.74,799.00,308.26,62.82,735.02,506,1.10
2015-07-29,P8,235,99007.97,478.30,359.20,472.13,112.93,31.44,423.66,235,1.14
2015-07-29,P9,18,8097.34,506.08,431.67,469.00,37.33,8.65,447.46,18,1.12
2015-07-30,P1,32,47518.30,1484.95,1349.10,1499.00,149.90,11.11,1484.95,32,1.00
2015-07-30,P2,565,366733.52,677.88,537.89,699.00,161.11,29.95,649.58,565,1.04
2015-07-30,P3,7,8194.55,1170.65,1149.00,1300.55,151.55,13.19,1170.65,7,1.00
2015-07-30,P4,1,540.55,540.55,540.55,540.55,0.00,0.00,540.55,1,1.00
2015-07-30,P5,3,2796.98,1398.49,839.00,978.99,139.99,16.69,909.00,3,1.50
2015-07-30,P6,4,6834.33,1708.58,1629.31,1810.34,181.03,11.11,1708.58,4,1.00
2015-07-30,P7,915,670882.93,789.27,606.69,799.00,192.31,31.70,735.29,915,1.08
2015-07-30,P8,390,161884.89,445.96,363.69,449.00,85.31,23.46,415.07,390,1.07
2015-07-30,P9,10,4390.00,439.00,439.00,439.00,0.00,0.00,439.00,10,1.00
2015-07-31,P1,15,22335.10,1489.01,1349.10,1499.00,149.90,11.11,1489.01,15,1.00
2015-07-31,P2,476,315166.90,679.24,597.65,664.05,66.40,11.11,662.07,476,1.03
2015-07-31,P3,23,24327.00,1057.70,1049.00,1149.00,100.00,9.53,1057.70,23,1.00
2015-07-31,P4,1,540.55,540.55,540.55,540.55,0.00,0.00,540.55,1,1.00
2015-07-31,P5,4,3847.22,961.80,911.24,978.99,67.75,7.43,961.80,4,1.00
2015-07-31,P6,6,10804.81,1800.80,1697.34,1871.51,174.17,10.26,1800.80,6,1.00
2015-07-31,P7,728,543991.41,792.99,674.10,799.00,124.90,18.53,747.33,728,1.06
2015-07-31,P8,286,121549.68,450.18,383.89,449.00,65.11,16.96,424.98,286,1.06
2015-07-31,P9,4,1755.50,438.88,438.50,439.00,0.50,0.11,438.88,4,1.00
2015-08-01,P1,19,28481.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,19,1.00
2015-08-01,P2,90,61997.20,712.61,664.05,709.90,45.85,6.90,689.30,90,1.03
2015-08-01,P3,21,22274.00,1060.67,1049.00,1098.00,49.00,4.67,1060.67,21,1.00
2015-08-01,P4,3,1676.27,558.76,540.55,567.86,27.31,5.05,558.76,3,1.00
2015-08-01,P5,3,2934.99,978.33,978.00,978.99,0.99,0.10,978.33,3,1.00
2015-08-01,P6,3,5426.97,1808.99,1808.99,1808.99,0.00,0.00,1808.99,3,1.00
2015-08-01,P7,218,167613.45,790.63,674.10,799.00,124.90,18.53,768.68,218,1.03
2015-08-01,P8,61,26286.29,430.92,404.10,469.00,64.90,16.06,430.92,61,1.00
2015-08-01,P9,10,4350.00,435.00,435.00,435.00,0.00,0.00,435.00,10,1.00
2015-08-02,P1,16,23984.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,16,1.00
2015-08-02,P2,11,7898.00,718.00,709.90,799.00,89.10,12.55,718.00,11,1.00
2015-08-02,P3,11,12078.00,1207.80,1098.00,1098.00,0.00,0.00,1098.00,11,1.10
2015-08-02,P4,4,2271.44,567.86,567.86,567.86,0.00,0.00,567.86,4,1.00
2015-08-02,P5,2,1957.98,978.99,978.99,978.99,0.00,0.00,978.99,2,1.00
2015-08-02,P6,1,1808.99,1808.99,1808.99,1808.99,0.00,0.00,1808.99,1,1.00
2015-08-02,P7,92,69844.20,784.77,674.10,789.00,114.90,17.04,759.88,92,1.03
2015-08-02,P8,36,15871.92,453.48,409.27,472.13,62.86,15.36,441.34,36,1.03
2015-08-02,P9,20,8700.00,435.00,435.00,435.00,0.00,0.00,435.00,20,1.00
2015-08-03,P1,19,28481.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,19,1.00
2015-08-03,P2,51,35880.20,747.50,689.00,799.00,110.00,15.97,701.76,51,1.06
2015-08-03,P3,5,5942.97,1188.59,1098.00,1248.99,150.99,13.75,1188.59,5,1.00
2015-08-03,P4,6,3407.16,567.86,567.86,567.86,0.00,0.00,567.86,6,1.00
2015-08-03,P5,4,3874.40,968.60,959.20,978.00,18.80,1.96,968.60,4,1.00
2015-08-03,P6,3,5203.65,1734.55,1697.33,1808.99,111.66,6.58,1734.55,3,1.00
2015-08-03,P7,257,192947.37,794.02,674.10,789.00,114.90,17.04,751.19,257,1.06
2015-08-03,P8,38,17053.22,448.77,425.00,472.13,47.13,11.09,448.77,38,1.00
2015-08-03,P9,23,10005.00,435.00,435.00,435.00,0.00,0.00,435.00,23,1.00
2015-08-04,P1,32,47968.00,1547.35,1499.00,1499.00,0.00,0.00,1499.00,32,1.03
2015-08-04,P2,89,61692.32,701.05,688.00,749.00,61.00,8.87,693.22,89,1.01
2015-08-04,P3,7,8388.98,1198.43,1098.00,1499.00,401.00,36.52,1198.43,7,1.00
2015-08-04,P4,7,3999.64,571.38,567.87,587.90,20.03,3.53,571.38,7,1.00
2015-08-04,P5,3,2975.98,991.99,978.00,998.99,20.99,2.15,991.99,3,1.00
2015-08-04,P6,2,3376.33,1688.16,1679.00,1697.33,18.33,1.09,1688.16,2,1.00
2015-08-04,P7,501,372949.82,778.60,674.10,798.00,123.90,18.38,744.84,501,1.05
2015-08-04,P8,42,19178.85,479.47,449.90,472.13,22.23,4.94,456.98,42,1.05
2015-08-04,P9,37,16095.00,435.00,435.00,435.00,0.00,0.00,435.00,37,1.00
2015-08-05,P1,31,46319.10,1494.16,1349.10,1499.00,149.90,11.11,1494.16,31,1.00
2015-08-05,P2,78,54075.62,711.52,687.00,799.00,112.00,16.30,693.42,78,1.03
2015-08-05,P4,5,2841.61,568.32,567.87,569.00,1.13,0.20,568.32,5,1.00
2015-08-05,P5,7,6380.99,911.57,905.00,928.00,23.00,2.54,911.57,7,1.00
2015-08-05,P6,8,13424.93,1917.85,1677.99,1679.00,1.01,0.06,1678.13,8,1.14
2015-08-05,P7,285,212694.67,770.63,640.39,829.90,189.51,29.59,745.85,285,1.03
2015-08-05,P8,70,31526.06,492.59,404.10,472.13,68.03,16.83,450.50,70,1.09
2015-08-05,P9,27,11723.90,468.96,434.00,435.00,1.00,0.23,434.24,27,1.08
2015-08-06,P1,23,34102.25,1550.10,1349.10,1499.00,149.90,11.11,1488.78,23,1.05
2015-08-06,P2,105,72626.11,733.60,685.98,739.00,53.02,7.73,690.40,105,1.06
2015-08-06,P3,1,1499.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,1,1.00
2015-08-06,P4,6,3503.40,583.90,579.90,587.90,8.00,1.38,583.90,6,1.00
2015-08-06,P5,12,10777.40,898.12,882.00,959.20,77.20,8.75,898.12,12,1.00
2015-08-06,P6,11,18425.49,1675.04,1653.52,1677.99,24.47,1.48,1675.04,11,1.00
2015-08-06,P7,511,381603.21,781.97,674.10,749.00,74.90,11.11,746.76,511,1.05
2015-08-06,P8,145,64923.41,460.45,404.10,472.13,68.03,16.83,447.71,145,1.03
2015-08-06,P9,29,12586.00,547.22,434.00,434.00,0.00,0.00,434.00,29,1.26
2015-08-07,P1,19,28481.00,1582.28,1499.00,1499.00,0.00,0.00,1499.00,19,1.06
2015-08-07,P2,46,32917.49,715.60,684.99,799.00,114.01,16.64,715.60,46,1.00
2015-08-07,P3,1,1499.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,1,1.00
2015-08-07,P4,8,4596.34,656.62,548.00,579.89,31.89,5.82,573.78,8,1.14
2015-08-07,P5,14,12247.40,874.81,799.00,959.20,160.20,20.05,874.81,14,1.00
2015-08-07,P6,8,13415.91,1676.99,1676.98,1676.99,0.01,0.00,1676.99,8,1.00
2015-08-07,P7,462,344888.74,780.29,674.10,749.00,74.90,11.11,746.40,462,1.05
2015-08-07,P8,108,48169.96,476.93,404.10,472.13,68.03,16.83,445.81,108,1.07
2015-08-07,P9,46,19846.27,451.05,388.50,434.00,45.50,11.71,431.43,46,1.05
2015-08-08,P1,21,31479.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,21,1.00
2015-08-08,P2,103,71127.98,740.92,684.99,799.00,114.01,16.64,690.97,103,1.07
2015-08-08,P3,3,3294.00,1098.00,1098.00,1098.00,0.00,0.00,1098.00,3,1.00
2015-08-08,P4,4,2192.00,548.00,548.00,548.00,0.00,0.00,548.00,4,1.00
2015-08-08,P5,12,10068.00,839.00,839.00,839.00,0.00,0.00,839.00,12,1.00
2015-08-08,P6,1,1676.99,1676.99,1676.99,1676.99,0.00,0.00,1676.99,1,1.00
2015-08-08,P7,403,301098.72,768.11,674.10,749.00,74.90,11.11,747.09,403,1.03
2015-08-08,P8,17,7589.62,446.45,436.99,499.00,62.01,14.19,446.45,17,1.00
2015-08-08,P9,242,104039.74,440.85,388.50,434.00,45.50,11.71,430.04,242,1.03
2015-08-09,P1,19,28481.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,19,1.00
2015-08-09,P2,49,33686.56,687.48,684.99,799.00,114.01,16.64,687.48,49,1.00
2015-08-09,P3,2,2638.00,1319.00,1319.00,1319.00,0.00,0.00,1319.00,2,1.00
2015-08-09,P4,11,6028.00,548.00,548.00,548.00,0.00,0.00,548.00,11,1.00
2015-08-09,P5,15,12585.00,839.00,839.00,839.00,0.00,0.00,839.00,15,1.00
2015-08-09,P6,6,10062.00,1677.00,1677.00,1677.00,0.00,0.00,1677.00,6,1.00
2015-08-09,P7,228,170445.48,785.46,674.10,799.00,124.90,18.53,747.50,228,1.05
2015-08-09,P8,30,13579.28,468.25,436.99,499.00,62.01,14.19,452.74,30,1.03
2015-08-09,P9,141,60867.80,454.24,431.67,434.00,2.33,0.54,431.69,141,1.05
2015-08-10,P1,13,19337.10,1487.47,1349.10,1499.00,149.90,11.11,1487.47,13,1.00
2015-08-10,P2,90,61868.11,745.40,674.00,799.00,125.00,18.55,686.07,90,1.08
2015-08-10,P3,1,1199.00,1199.00,1199.00,1199.00,0.00,0.00,1199.00,1,1.00
2015-08-10,P4,6,3278.00,546.33,546.00,548.00,2.00,0.37,546.33,6,1.00
2015-08-10,P5,18,15102.00,839.00,839.00,839.00,0.00,0.00,839.00,18,1.00
2015-08-10,P6,8,13738.00,1717.25,1677.00,1999.00,322.00,19.20,1717.25,8,1.00
2015-08-10,P7,521,388876.35,796.88,674.10,799.00,124.90,18.53,746.78,521,1.07
2015-08-10,P8,39,17764.48,467.49,436.99,499.00,62.01,14.19,455.65,39,1.03
2015-08-10,P9,158,68011.94,447.45,388.50,434.00,45.50,11.71,430.41,158,1.04
2015-08-11,P1,16,23984.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,16,1.00
2015-08-11,P2,113,76816.59,711.26,667.00,799.00,132.00,19.79,678.88,113,1.05
2015-08-11,P3,4,5096.00,1274.00,1199.00,1299.00,100.00,8.34,1274.00,4,1.00
2015-08-11,P4,8,4363.96,545.50,544.00,548.00,4.00,0.74,545.50,8,1.00
2015-08-11,P5,3,2527.00,842.33,839.00,849.00,10.00,1.19,842.33,3,1.00
2015-08-11,P6,10,17071.00,1896.78,1674.00,1999.00,325.00,19.41,1710.44,10,1.11
2015-08-11,P7,398,296410.46,761.98,674.10,769.90,95.80,14.21,744.98,398,1.02
2015-08-11,P8,27,12260.99,454.11,436.99,499.00,62.01,14.19,454.11,27,1.00
2015-08-11,P9,114,48882.52,440.38,388.50,434.00,45.50,11.71,428.72,114,1.03
2015-08-12,P1,25,37325.10,1555.21,1349.10,1499.00,149.90,11.11,1492.75,25,1.04
2015-08-12,P2,42,28591.90,697.36,667.00,799.00,132.00,19.79,680.70,42,1.02
2015-08-12,P3,3,3897.00,1299.00,1299.00,1299.00,0.00,0.00,1299.00,3,1.00
2015-08-12,P4,7,3808.00,544.00,544.00,544.00,0.00,0.00,544.00,7,1.00
2015-08-12,P5,6,5294.00,882.33,849.00,899.00,50.00,5.89,882.33,6,1.00
2015-08-12,P6,7,11718.00,1953.00,1674.00,1674.00,0.00,0.00,1674.00,7,1.17
2015-08-12,P7,233,172857.32,782.16,674.10,749.00,74.90,11.11,741.94,233,1.05
2015-08-12,P8,36,16113.12,473.92,398.89,499.00,100.11,25.10,446.03,36,1.06
2015-08-12,P9,42,18149.88,465.38,388.50,434.00,45.50,11.71,432.00,42,1.08
2015-08-13,P1,10,14840.10,1484.01,1349.10,1499.00,149.90,11.11,1484.01,10,1.00
2015-08-13,P2,58,40679.78,713.68,667.00,799.00,132.00,19.79,701.70,58,1.02
2015-08-13,P3,3,3897.00,1299.00,1299.00,1299.00,0.00,0.00,1299.00,3,1.00
2015-08-13,P4,11,6084.00,760.50,544.00,569.00,25.00,4.60,547.12,11,1.38
2015-08-13,P5,9,7901.20,877.91,849.00,959.20,110.20,12.98,877.91,9,1.00
2015-08-13,P6,2,3673.00,1836.50,1674.00,1999.00,325.00,19.41,1836.50,2,1.00
2015-08-13,P7,196,145714.84,779.22,699.90,799.00,99.10,14.16,743.33,196,1.05
2015-08-13,P8,12,5438.00,453.17,449.00,499.00,50.00,11.14,453.17,12,1.00
2015-08-13,P9,34,14742.02,460.69,431.67,434.00,2.33,0.54,433.56,34,1.06
2015-08-14,P1,14,20986.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,14,1.00
2015-08-14,P2,58,39661.37,708.24,676.67,719.10,42.43,6.27,683.85,58,1.04
2015-08-14,P4,16,8729.00,581.93,544.00,569.00,25.00,4.60,545.67,16,1.07
2015-08-14,P5,3,2647.00,882.33,849.00,899.00,50.00,5.89,882.33,3,1.00
2015-08-14,P6,8,13392.00,1674.00,1674.00,1674.00,0.00,0.00,1674.00,8,1.00
2015-08-14,P7,190,140526.68,776.39,674.10,749.00,74.90,11.11,739.81,190,1.05
2015-08-14,P8,18,8182.00,454.56,449.00,499.00,50.00,11.14,454.56,18,1.00
2015-08-14,P9,62,26908.00,472.07,434.00,434.00,0.00,0.00,434.00,62,1.09
2015-08-15,P1,6,8994.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,6,1.00
2015-08-15,P2,73,49914.38,744.99,680.99,799.00,118.01,17.33,683.98,73,1.09
2015-08-15,P3,2,2618.00,1309.00,1309.00,1309.00,0.00,0.00,1309.00,2,1.00
2015-08-15,P4,4,2144.10,536.02,512.10,544.00,31.90,6.23,536.02,4,1.00
2015-08-15,P5,3,2643.00,881.00,881.00,881.00,0.00,0.00,881.00,3,1.00
2015-08-15,P6,1,1674.00,1674.00,1674.00,1674.00,0.00,0.00,1674.00,1,1.00
2015-08-15,P7,157,116136.90,784.71,733.00,764.90,31.90,4.35,739.49,157,1.06
2015-08-15,P8,18,8132.10,478.36,449.00,499.00,50.00,11.14,451.95,18,1.06
2015-08-15,P9,42,18177.84,432.81,388.50,434.00,45.50,11.71,432.81,42,1.00
2015-08-16,P1,4,5996.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,4,1.00
2015-08-16,P2,44,30081.61,683.67,680.99,799.00,118.01,17.33,683.67,44,1.00
2015-08-16,P3,1,1309.00,1309.00,1309.00,1309.00,0.00,0.00,1309.00,1,1.00
2015-08-16,P4,9,4896.00,544.00,544.00,544.00,0.00,0.00,544.00,9,1.00
2015-08-16,P5,4,3477.00,869.25,849.00,898.00,49.00,5.77,869.25,4,1.00
2015-08-16,P6,6,10044.00,1674.00,1674.00,1674.00,0.00,0.00,1674.00,6,1.00
2015-08-16,P7,134,98477.60,769.36,674.10,749.00,74.90,11.11,734.99,134,1.05
2015-08-16,P8,17,7733.00,454.88,449.00,499.00,50.00,11.14,454.88,17,1.00
2015-08-16,P9,47,20352.50,442.45,388.50,434.00,45.50,11.71,433.01,47,1.02
2015-08-17,P1,2,2998.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,2,1.00
2015-08-17,P2,103,70278.02,689.00,678.99,799.00,120.01,17.67,682.33,103,1.01
2015-08-17,P3,2,2808.00,1404.00,1309.00,1499.00,190.00,14.51,1404.00,2,1.00
2015-08-17,P4,9,4822.30,535.81,529.90,569.00,39.10,7.38,535.81,9,1.00
2015-08-17,P5,5,4390.00,878.00,849.00,898.00,49.00,5.77,878.00,5,1.00
2015-08-17,P6,11,18413.79,1673.98,1673.95,1674.00,0.05,0.00,1673.98,11,1.00
2015-08-17,P7,250,185673.69,821.56,674.10,918.99,244.89,36.33,742.81,250,1.11
2015-08-17,P8,24,10876.00,453.17,449.00,499.00,50.00,11.14,453.17,24,1.00
2015-08-17,P9,131,56495.05,466.90,388.50,434.00,45.50,11.71,431.23,131,1.08
2015-08-18,P1,9,13071.28,1452.36,1349.10,1499.00,149.90,11.11,1452.36,9,1.00
2015-08-18,P2,1864,1103888.71,811.68,494.10,739.00,244.90,49.56,599.62,1864,1.37
2015-08-18,P3,11,13021.00,1183.73,1098.00,1348.00,250.00,22.77,1183.73,11,1.00
2015-08-18,P4,20,10178.00,565.44,499.90,529.90,30.00,6.00,506.57,20,1.11
2015-08-18,P5,466,336678.01,858.87,613.43,881.00,267.57,43.62,725.34,466,1.19
2015-08-18,P6,16,27261.79,1817.45,1673.94,1999.00,325.06,19.42,1705.86,16,1.07
2015-08-18,P7,2248,1542628.74,786.25,545.09,799.00,253.91,46.58,689.89,2248,1.15
2015-08-18,P8,695,258064.53,444.17,310.40,449.00,138.60,44.65,372.44,695,1.20
2015-08-18,P9,759,283425.47,437.38,310.40,449.00,138.60,44.65,376.63,759,1.17
2015-08-19,P1,9,12650.06,1581.26,1227.68,1499.00,271.32,22.10,1410.75,9,1.12
2015-08-19,P2,4049,2419697.84,681.80,494.10,675.99,181.89,36.81,600.03,4049,1.14
2015-08-19,P3,18,20398.80,1199.93,1098.00,1309.90,211.90,19.30,1135.34,18,1.06
2015-08-19,P4,37,18536.95,639.21,499.90,540.55,40.65,8.13,501.30,37,1.28
2015-08-19,P5,1424,1033152.98,802.14,575.10,880.86,305.76,53.17,727.22,1424,1.11
2015-08-19,P6,14,23547.84,1811.37,1538.23,1899.05,360.82,23.46,1682.61,14,1.08
2015-08-19,P7,5446,3713717.32,753.29,539.10,739.00,199.90,37.08,682.69,5446,1.10
2015-08-19,P8,1812,674246.67,417.23,306.99,379.00,72.01,23.46,372.65,1812,1.12
2015-08-19,P9,960,357193.84,416.31,306.99,379.00,72.01,23.46,372.33,960,1.12
2015-08-20,P1,6,8559.29,1426.55,1349.10,1499.00,149.90,11.11,1426.55,6,1.00
2015-08-20,P2,2160,1303517.84,672.61,494.10,675.90,181.80,36.79,605.30,2160,1.11
2015-08-20,P3,8,10055.40,1256.92,1098.00,1309.90,211.90,19.30,1256.92,8,1.00
2015-08-20,P4,25,12538.15,545.14,499.90,540.55,40.65,8.13,501.67,25,1.09
2015-08-20,P5,811,593441.36,774.73,575.10,749.00,173.90,30.24,733.09,811,1.06
2015-08-20,P6,5,8404.74,1680.95,1673.89,1709.15,35.26,2.11,1680.95,5,1.00
2015-08-20,P7,3512,2408649.92,735.24,539.10,918.99,379.89,70.47,686.81,3512,1.07
2015-08-20,P8,1092,411511.39,399.14,306.99,449.00,142.01,46.26,376.92,1092,1.06
2015-08-20,P9,722,271861.46,397.46,306.99,379.00,72.01,23.46,376.45,722,1.06
2015-08-21,P1,2,2998.00,1499.00,1499.00,1499.00,0.00,0.00,1499.00,2,1.00
2015-08-21,P2,135,91794.85,711.59,675.88,799.00,123.12,18.22,680.15,135,1.05
2015-08-21,P3,6,6989.00,1164.83,1098.00,1499.00,401.00,36.52,1164.83,6,1.00
2015-08-21,P4,42,20995.80,699.86,499.90,499.90,0.00,0.00,499.90,42,1.40
2015-08-21,P5,150,120533.84,1105.82,674.10,1199.00,524.90,77.87,802.82,150,1.38
2015-08-21,P6,3,5021.67,1673.89,1673.89,1673.89,0.00,0.00,1673.89,3,1.00
2015-08-21,P7,492,353959.18,748.33,629.10,799.00,169.90,27.01,719.56,492,1.04
2015-08-21,P8,1547,582261.99,415.90,324.05,449.00,124.95,38.56,376.62,1547,1.10
2015-08-21,P9,901,339806.39,421.07,310.40,379.00,68.60,22.10,377.52,901,1.12
2015-08-22,P1,5,6895.40,1379.08,1349.10,1499.00,149.90,11.11,1379.08,5,1.00
2015-08-22,P2,84,58347.05,748.04,675.98,749.00,73.02,10.80,694.63,84,1.08
2015-08-22,P3,7,7686.00,1098.00,1098.00,1098.00,0.00,0.00,1098.00,7,1.00
2015-08-22,P4,9,4511.30,501.26,499.90,512.10,12.20,2.44,501.26,9,1.00
2015-08-22,P5,11,8880.00,807.27,749.00,880.68,131.68,17.58,807.27,11,1.00
2015-08-22,P6,3,4847.68,1615.89,1499.90,1673.89,173.99,11.60,1615.89,3,1.00
2015-08-22,P7,79,59796.50,776.58,674.10,799.00,124.90,18.53,757.12,79,1.03
2015-08-22,P8,60,26874.16,497.67,379.00,499.00,120.00,31.66,449.43,60,1.11
2015-08-22,P9,58,25364.54,461.17,379.00,449.00,70.00,18.47,436.96,58,1.05
2015-08-23,P1,1,1349.10,1349.10,1349.10,1349.10,0.00,0.00,1349.10,1,1.00
2015-08-23,P2,65,45509.54,746.06,697.84,719.10,21.26,3.05,700.30,65,1.07
2015-08-23,P3,6,7341.30,1223.55,1098.00,1349.10,251.10,22.87,1223.55,6,1.00
2015-08-23,P4,11,5535.50,553.55,499.90,512.10,12.20,2.44,503.56,11,1.10
2015-08-23,P5,25,20173.48,877.11,749.00,880.68,131.68,17.58,811.98,25,1.09
2015-08-23,P6,3,5076.71,1692.24,1673.89,1728.90,55.01,3.29,1692.24,3,1.00
2015-08-23,P7,86,63736.70,786.87,729.90,799.00,69.10,9.47,741.27,86,1.06
2015-08-23,P8,58,25727.59,443.58,399.20,449.10,49.90,12.50,443.58,58,1.00
2015-08-23,P9,35,15275.10,477.35,404.10,449.00,44.90,11.11,437.66,35,1.09
2015-08-24,P1,2,2698.20,1349.10,1349.10,1349.10,0.00,0.00,1349.10,2,1.00
2015-08-24,P2,72,50349.47,709.15,697.78,719.10,21.32,3.06,699.32,72,1.01
2015-08-24,P3,6,7341.30,1468.26,1098.00,1349.10,251.10,22.87,1198.44,6,1.20
2015-08-24,P4,18,9010.40,563.15,499.90,512.10,12.20,2.44,500.66,18,1.12
2015-08-24,P5,338,252225.75,764.32,674.10,749.00,74.90,11.11,746.16,338,1.02
2015-08-24,P6,6,9521.46,1586.91,1499.90,1673.92,174.02,11.60,1586.91,6,1.00
2015-08-24,P7,179,131757.70,793.72,674.10,749.00,74.90,11.11,736.11,179,1.08
2015-08-24,P8,43,19464.59,452.66,404.19,499.00,94.81,23.46,452.66,43,1.00
2015-08-24,P9,224,91239.56,426.35,363.69,449.00,85.31,23.46,407.47,224,1.05
